1683530196, 1818, 2064, 2083, 0.087, 0.093, 12
1683530197, 2224, 2062, 2048, 0.085, 0.099, 18
1683530198, 2035, 1914, 2364, 0.072, 0.055, 18
1683530199, 2178, 2224, 2124, 0.089, 0.091, 22
1683530200, 1970, 2022, 2255, 0.086, 0.099, 16
1683530201, 1890, 1862, 2022, 0.073, 0.087, 18
1683530202, 2276, 2358, 2168, 0.085, 0.082, 14
1683530203, 2156, 2042, 2079, 0.061, 0.054, 18
1683530204, 1953, 1910, 1992, 0.094, 0.085, 17
1683530205, 1999, 2042, 1917, 0.083, 0.062, 20
1683530206, 2349, 1806, 2024, 0.071, 0.08, 13
1683530207, 2012, 1927, 2114, 0.067, 0.08, 14
1683530208, 1944, 2343, 2364, 0.083, 0.062, 16
1683530209, 1927, 2087, 2143, 0.076, 0.053, 18
1683530210, 1886, 2034, 1855, 0.081, 0.091, 16
1683530211, 2165, 1972, 2314, 0.083, 0.052, 18
1683530212, 2081, 2162, 2092, 0.055, 0.068, 19
1683530213, 2116, 2157, 2156, 0.07, 0.092, 19
1683530214, 2312, 1979, 1976, 0.08, 0.058, 12
1683530215, 1803, 2256, 2310, 0.087, 0.098, 12
1683530216, 2367, 2159, 2042, 0.056, 0.09, 19
1683530217, 2381, 2301, 1954, 0.087, 0.094, 21
1683530218, 1885, 2011, 1924, 0.077, 0.06, 19
1683530219, 2131, 2074, 2219, 0.053, 0.092, 22
1683530220, 1982, 2203, 1843, 0.054, 0.076, 18
1683530221, 1961, 2164, 2197, 0.079, 0.079, 14
1683530222, 1930, 1895, 2316, 0.093, 0.067, 18
1683530223, 1851, 2189, 2359, 0.057, 0.054, 18
1683530224, 2215, 2297, 2331, 0.093, 0.069, 21
1683530225, 2221, 2259, 1932, 0.05, 0.074, 16
1683530226, 2237, 2383, 2094, 0.08, 0.057, 20
1683530227, 2049, 2188, 2241, 0.092, 0.061, 17
1683530228, 2376, 1858, 2333, 0.075, 0.067, 15
1683530229, 1990, 1847, 2331, 0.085, 0.071, 20
1683530230, 2250, 2373, 1929, 0.086, 0.06, 16
1683530231, 2312, 2009, 2270, 0.058, 0.054, 22
1683530232, 2352, 1826, 2314, 0.09, 0.091, 24
1683530233, 2272, 1838, 2380, 0.063, 0.055, 20
1683530234, 2174, 1897, 1932, 0.086, 0.065, 17
1683530235, 2312, 1802, 2057, 0.086, 0.094, 24
1683530236, 2327, 2232, 1910, 0.083, 0.063, 12
1683530237, 2259, 2261, 2251, 0.094, 0.088, 20
1683530238, 2029, 2397, 1815, 0.061, 0.067, 21
1683530239, 2094, 1910, 2292, 0.055, 0.073, 21
1683530240, 1974, 2062, 2383, 0.084, 0.085, 15
1683530241, 2133, 1964, 2069, 0.072, 0.091, 15
1683530242, 2066, 2155, 2375, 0.093, 0.093, 15
1683530243, 1829, 2092, 1831, 0.077, 0.055, 23
1683530244, 2239, 1930, 2213, 0.081, 0.055, 12
1683530245, 2110, 1866, 2225, 0.057, 0.079, 22
1683530246, 1866, 1902, 1899, 0.087, 0.096, 14
1683530247, 2186, 1946, 2086, 0.052, 0.051, 24
1683530248, 2195, 2028, 2376, 0.054, 0.099, 23
1683530249, 1929, 1847, 2278, 0.084, 0.072, 12
1683530250, 1905, 2360, 2172, 0.096, 0.074, 21
1683530251, 2265, 1990, 2043, 0.087, 0.082, 15
1683530252, 2295, 1982, 2005, 0.068, 0.056, 16
1683530253, 2264, 2073, 2369, 0.081, 0.089, 17
1683530254, 1923, 2028, 1960, 0.098, 0.075, 20
1683530255, 2107, 2010, 2106, 0.081, 0.066, 18
1683530256, 1955, 2213, 2356, 0.093, 0.095, 16
1683530257, 2193, 1942, 2335, 0.078, 0.094, 14
1683530258, 2074, 1921, 1885, 0.095, 0.079, 13
1683530259, 2155, 1820, 2148, 0.073, 0.094, 12
1683530260, 2125, 2000, 2400, 0.057, 0.068, 18
1683530261, 2196, 2105, 2096, 0.098, 0.063, 12
1683530262, 1838, 2167, 1949, 0.054, 0.077, 21
1683530263, 2121, 2310, 2265, 0.067, 0.098, 20
1683530264, 2263, 2242, 2117, 0.085, 0.089, 20
1683530265, 2337, 1817, 2146, 0.068, 0.054, 24
1683530266, 2220, 2115, 2064, 0.065, 0.086, 15
1683530267, 1859, 1839, 2341, 0.086, 0.093, 23
1683530268, 2352, 2005, 1886, 0.076, 0.08, 20
1683530269, 1848, 2211, 1815, 0.073, 0.072, 16
1683530270, 2312, 2230, 2125, 0.095, 0.085, 23
1683530271, 1953, 1920, 2359, 0.064, 0.067, 18
1683530272, 2328, 2031, 2336, 0.08, 0.069, 24
1683530273, 1845, 2126, 1824, 0.053, 0.054, 22
1683530274, 2041, 1926, 2119, 0.097, 0.058, 19
1683530275, 2301, 2075, 1841, 0.085, 0.072, 15
1683530276, 2142, 1822, 2199, 0.068, 0.083, 21
1683530277, 1932, 2039, 1937, 0.099, 0.061, 24
1683530278, 2223, 1888, 1974, 0.071, 0.056, 17
1683530279, 2156, 2197, 2049, 0.054, 0.071, 20
1683530280, 2086, 2227, 2088, 0.083, 0.075, 18
1683530281, 2341, 2066, 1914, 0.099, 0.054, 24
1683530282, 2045, 1835, 1801, 0.084, 0.072, 19
1683530283, 2094, 2262, 1997, 0.07, 0.073, 22
1683530284, 2391, 1800, 1885, 0.08, 0.074, 13
1683530285, 2052, 2096, 2174, 0.072, 0.094, 13
1683530286, 1832, 2235, 2300, 0.054, 0.062, 19
1683530287, 2245, 2155, 2238, 0.055, 0.05, 14
1683530288, 2354, 2167, 2137, 0.064, 0.059, 14
1683530289, 2175, 1960, 2382, 0.065, 0.098, 23
1683530290, 2144, 2389, 2087, 0.071, 0.083, 18
1683530291, 2151, 2232, 1816, 0.055, 0.095, 16
1683530292, 2389, 2095, 2281, 0.054, 0.089, 24
1683530293, 1974, 1893, 2120, 0.073, 0.088, 22
1683530294, 2229, 2291, 2387, 0.062, 0.055, 19
1683530295, 2138, 2367, 2046, 0.084, 0.077, 23
1683530296, 1878, 2170, 2214, 0.074, 0.057, 20
1683530297, 1956, 2281, 2359, 0.067, 0.057, 13
1683530298, 2327, 2153, 1864, 0.067, 0.068, 13
1683530299, 1872, 2364, 1806, 0.095, 0.067, 16
1683530300, 2116, 2320, 1996, 0.051, 0.07, 15
1683530301, 2345, 2294, 2386, 0.081, 0.094, 20
1683530302, 1822, 1815, 2095, 0.076, 0.076, 17
1683530303, 2352, 2315, 1962, 0.059, 0.068, 12
1683530304, 1931, 1968, 2061, 0.085, 0.088, 14
1683530305, 2167, 2279, 2162, 0.076, 0.059, 17
1683530306, 1915, 2121, 1871, 0.081, 0.062, 22
1683530307, 2251, 1836, 2347, 0.053, 0.079, 18
1683530308, 2355, 2177, 2185, 0.09, 0.098, 14
1683530309, 2149, 2259, 2386, 0.065, 0.085, 22
1683530310, 2188, 2099, 2362, 0.065, 0.09, 22
1683530311, 2127, 2113, 2395, 0.069, 0.074, 21
1683530312, 2064, 1999, 2382, 0.092, 0.096, 18
1683530313, 1944, 1970, 1983, 0.079, 0.086, 17
1683530314, 2082, 2308, 2169, 0.098, 0.054, 15
1683530315, 2150, 1977, 2336, 0.095, 0.069, 22
1683530316, 2386, 2389, 2118, 0.053, 0.096, 24
1683530317, 2326, 2387, 2002, 0.071, 0.067, 13
1683530318, 2114, 2013, 2325, 0.093, 0.083, 16
1683530319, 2144, 2159, 2390, 0.098, 0.076, 12
1683530320, 2085, 2112, 2356, 0.094, 0.067, 13
1683530321, 2089, 2281, 2006, 0.083, 0.079, 18
1683530322, 1809, 2058, 2250, 0.064, 0.064, 16
1683530323, 2301, 2215, 1931, 0.081, 0.072, 12
1683530324, 2244, 2327, 2304, 0.063, 0.093, 13
1683530325, 1947, 1996, 1912, 0.051, 0.054, 24
1683530326, 2120, 1841, 2225, 0.062, 0.058, 17
1683530327, 2189, 2330, 2216, 0.072, 0.053, 15
1683530328, 1893, 2249, 2067, 0.096, 0.088, 24
1683530329, 2168, 1853, 2241, 0.073, 0.057, 14
1683530330, 1808, 2370, 2348, 0.054, 0.09, 15
1683530331, 1800, 2127, 2078, 0.072, 0.099, 13
1683530332, 2382, 2378, 1863, 0.071, 0.053, 18
1683530333, 2049, 1981, 2260, 0.078, 0.083, 20
1683530334, 2166, 1844, 1922, 0.056, 0.054, 16
1683530335, 2294, 1996, 2250, 0.079, 0.088, 19
1683530336, 1877, 1988, 1984, 0.097, 0.062, 20
1683530337, 2289, 2331, 2085, 0.096, 0.061, 22
1683530338, 2363, 2313, 2290, 0.098, 0.077, 20
1683530339, 2228, 1993, 2011, 0.077, 0.081, 18
1683530340, 2166, 1964, 2395, 0.052, 0.076, 24
1683530341, 1872, 2355, 2171, 0.087, 0.075, 12
1683530342, 2364, 1869, 2049, 0.089, 0.077, 12
1683530343, 1821, 2255, 2225, 0.065, 0.074, 14
1683530344, 1877, 1839, 2182, 0.076, 0.094, 12
1683530345, 1822, 2091, 2017, 0.064, 0.069, 21
1683530346, 1935, 2315, 1848, 0.06, 0.085, 18
1683530347, 1960, 1805, 2034, 0.065, 0.074, 15
1683530348, 2122, 2012, 2381, 0.084, 0.074, 20
1683530349, 2134, 1872, 1968, 0.086, 0.081, 23
1683530350, 1840, 2119, 2120, 0.076, 0.076, 15
1683530351, 2087, 2143, 1812, 0.098, 0.083, 24
1683530352, 2236, 2144, 1860, 0.081, 0.091, 17
1683530353, 1931, 2275, 2198, 0.077, 0.077, 19
1683530354, 2039, 2091, 2202, 0.064, 0.063, 24
1683530355, 2236, 2118, 2089, 0.075, 0.05, 22
1683530356, 2054, 1997, 2103, 0.09, 0.071, 24
1683530357, 1993, 2039, 1967, 0.062, 0.056, 22
1683530358, 2176, 2175, 1931, 0.084, 0.076, 13
1683530359, 2303, 1925, 2114, 0.072, 0.08, 12
1683530360, 2138, 2104, 2110, 0.093, 0.095, 12
1683530361, 2324, 2386, 2154, 0.053, 0.072, 13
1683530362, 2386, 2118, 2197, 0.079, 0.07, 23
1683530363, 2208, 2018, 2152, 0.055, 0.073, 15
1683530364, 2363, 1966, 2099, 0.059, 0.074, 16
1683530365, 2068, 1879, 2206, 0.09, 0.071, 22
1683530366, 1871, 2365, 1987, 0.071, 0.092, 22
1683530367, 2255, 2385, 2365, 0.099, 0.05, 24
1683530368, 1965, 2280, 2298, 0.062, 0.078, 18
1683530369, 1890, 2117, 2127, 0.096, 0.059, 19
1683530370, 2292, 1997, 2011, 0.077, 0.064, 16
1683530371, 2235, 1918, 1953, 0.051, 0.055, 15
1683530372, 2004, 2070, 2000, 0.058, 0.053, 14
1683530373, 2249, 1822, 1888, 0.056, 0.071, 20
1683530374, 2308, 2366, 1831, 0.093, 0.067, 16
1683530375, 2103, 1981, 1956, 0.058, 0.077, 13
1683530376, 1902, 2049, 2057, 0.085, 0.054, 15
1683530377, 2208, 2082, 2078, 0.057, 0.064, 17
1683530378, 2016, 1971, 1893, 0.074, 0.059, 16
1683530379, 1818, 2097, 2333, 0.07, 0.052, 20
1683530380, 1809, 1905, 2204, 0.059, 0.074, 20
1683530381, 2041, 2394, 2203, 0.084, 0.09, 16
1683530382, 2242, 2394, 2027, 0.058, 0.086, 19
1683530383, 2054, 1953, 1857, 0.055, 0.09, 15
1683530384, 2051, 2148, 1943, 0.079, 0.06, 24
1683530385, 2206, 2143, 1851, 0.063, 0.076, 20
1683530386, 2164, 1820, 2272, 0.099, 0.093, 24
1683530387, 1847, 2032, 2387, 0.056, 0.096, 19
1683530388, 1960, 2342, 1812, 0.056, 0.079, 23
1683530389, 1863, 2276, 1890, 0.089, 0.067, 20
1683530390, 1887, 2137, 1966, 0.057, 0.054, 18
1683530391, 2353, 2046, 2239, 0.099, 0.084, 23
1683530392, 2218, 2133, 2261, 0.056, 0.067, 19
1683530393, 2063, 1838, 1890, 0.081, 0.078, 24
1683530394, 1817, 1990, 1926, 0.098, 0.085, 21
1683530395, 2267, 2156, 2193, 0.093, 0.059, 12
1683530396, 2186, 2119, 2258, 0.068, 0.087, 15
1683530397, 2253, 2297, 2275, 0.076, 0.059, 15
1683530398, 2198, 2299, 2192, 0.09, 0.078, 13
1683530399, 1874, 1926, 1973, 0.074, 0.099, 22
1683530400, 2057, 2372, 1997, 0.074, 0.081, 21
1683530401, 2061, 2062, 2017, 0.061, 0.077, 24
1683530402, 2060, 2075, 1992, 0.067, 0.06, 13
1683530403, 2289, 1994, 2126, 0.091, 0.098, 19
1683530404, 1999, 1892, 2298, 0.098, 0.089, 21
1683530405, 1950, 2286, 2375, 0.076, 0.069, 21
1683530406, 1981, 1931, 1848, 0.069, 0.083, 18
1683530407, 1894, 2182, 1880, 0.083, 0.06, 14
1683530408, 1850, 2077, 1871, 0.069, 0.097, 22
1683530409, 1948, 1828, 1917, 0.062, 0.069, 12
1683530410, 1848, 2223, 1967, 0.095, 0.059, 13
1683530411, 2082, 2022, 1841, 0.092, 0.083, 12
1683530412, 1935, 2388, 2345, 0.089, 0.092, 14
1683530413, 1828, 1996, 2346, 0.099, 0.064, 24
1683530414, 1924, 1856, 2202, 0.08, 0.094, 18
1683530415, 2324, 1822, 2297, 0.05, 0.052, 13
1683530416, 1801, 1999, 1896, 0.076, 0.058, 15
1683530417, 2005, 2337, 2376, 0.091, 0.097, 21
1683530418, 2154, 1852, 2182, 0.079, 0.089, 24
1683530419, 1873, 2076, 2083, 0.091, 0.079, 24
1683530420, 2350, 2114, 2079, 0.097, 0.076, 24
1683530421, 2184, 2078, 2132, 0.069, 0.081, 16
1683530422, 2268, 2198, 1869, 0.081, 0.088, 17
1683530423, 2365, 1973, 1945, 0.085, 0.051, 20
1683530424, 2373, 2281, 2310, 0.096, 0.07, 19
1683530425, 2312, 2105, 2349, 0.085, 0.098, 21
1683530426, 2059, 2270, 2239, 0.054, 0.094, 14
1683530427, 1924, 1889, 2229, 0.068, 0.072, 21
1683530428, 2086, 2169, 2156, 0.077, 0.071, 22
1683530429, 1864, 1823, 1844, 0.058, 0.097, 22
1683530430, 2008, 1861, 2377, 0.075, 0.096, 18
1683530431, 2118, 2247, 2269, 0.073, 0.064, 24
1683530432, 1988, 2298, 1915, 0.09, 0.089, 22
1683530433, 1935, 2112, 2152, 0.053, 0.098, 24
1683530434, 2392, 1878, 2162, 0.075, 0.076, 12
1683530435, 2172, 1932, 2373, 0.071, 0.081, 15
1683530436, 2147, 2279, 2343, 0.089, 0.054, 21
1683530437, 2106, 1959, 1949, 0.062, 0.077, 23
1683530438, 2140, 1983, 2287, 0.059, 0.068, 13
1683530439, 2167, 1801, 2380, 0.087, 0.071, 23
1683530440, 1840, 2144, 1834, 0.073, 0.092, 14
1683530441, 1908, 2111, 1874, 0.077, 0.075, 22
1683530442, 2038, 1968, 1941, 0.09, 0.071, 16
1683530443, 2298, 2000, 2171, 0.077, 0.051, 22
1683530444, 2085, 2331, 2182, 0.053, 0.066, 23
1683530445, 1902, 2371, 1834, 0.058, 0.094, 20
1683530446, 2068, 2364, 2110, 0.066, 0.069, 16
1683530447, 2124, 1924, 2141, 0.053, 0.087, 24
1683530448, 2389, 2145, 2202, 0.053, 0.067, 22
1683530449, 1940, 2086, 2296, 0.054, 0.077, 24
1683530450, 2013, 2388, 2197, 0.068, 0.062, 23
1683530451, 2046, 2193, 2015, 0.08, 0.054, 14
1683530452, 1927, 2130, 2026, 0.09, 0.075, 14
1683530453, 1869, 1919, 2154, 0.097, 0.052, 12
1683530454, 2236, 2355, 1904, 0.08, 0.062, 12
1683530455, 1892, 1825, 2378, 0.095, 0.058, 16
1683530456, 1876, 2255, 2230, 0.061, 0.096, 15
1683530457, 2193, 2273, 1966, 0.054, 0.07, 14
1683530458, 1827, 2082, 2216, 0.058, 0.092, 23
1683530459, 2000, 2324, 1984, 0.059, 0.05, 15
1683530460, 1966, 2018, 2359, 0.092, 0.05, 24
1683530461, 1917, 1855, 2358, 0.097, 0.093, 14
1683530462, 2119, 1940, 1912, 0.07, 0.06, 16
1683530463, 1918, 1922, 1806, 0.071, 0.056, 24
1683530464, 1963, 1839, 1817, 0.085, 0.064, 19
1683530465, 2080, 2183, 2097, 0.075, 0.058, 17
1683530466, 2142, 2379, 2068, 0.086, 0.058, 17
1683530467, 2339, 1980, 1826, 0.084, 0.077, 18
1683530468, 2175, 1855, 2043, 0.051, 0.072, 20
1683530469, 2211, 1887, 1921, 0.069, 0.086, 16
1683530470, 2243, 1850, 1856, 0.06, 0.074, 18
1683530471, 2088, 2304, 2297, 0.091, 0.063, 14
1683530472, 2307, 1877, 2274, 0.05, 0.071, 24
1683530473, 2390, 2175, 2267, 0.086, 0.094, 23
1683530474, 2114, 2303, 2279, 0.09, 0.089, 14
1683530475, 2382, 1909, 2036, 0.094, 0.064, 20
1683530476, 2291, 2274, 2036, 0.089, 0.068, 16
1683530477, 1880, 2007, 2253, 0.071, 0.091, 16
1683530478, 2102, 1865, 2027, 0.066, 0.073, 13
1683530479, 2360, 2348, 1958, 0.063, 0.052, 12
1683530480, 2360, 2036, 2206, 0.081, 0.059, 15
1683530481, 2265, 1900, 2137, 0.077, 0.086, 19
1683530482, 2276, 2304, 2109, 0.061, 0.061, 13
1683530483, 1916, 1895, 2250, 0.067, 0.097, 24
1683530484, 2335, 1959, 2368, 0.078, 0.052, 16
1683530485, 2125, 2229, 2195, 0.094, 0.056, 18
1683530486, 2394, 2225, 1839, 0.075, 0.052, 12
1683530487, 2232, 2136, 2166, 0.057, 0.064, 24
1683530488, 2261, 1851, 1990, 0.099, 0.076, 12
1683530489, 2066, 2065, 2284, 0.089, 0.093, 15
1683530490, 2127, 2354, 1918, 0.063, 0.099, 12
1683530491, 2398, 1813, 2175, 0.071, 0.072, 13
1683530492, 2299, 1974, 2372, 0.093, 0.053, 22
1683530493, 2159, 1910, 2359, 0.058, 0.09, 17
1683530494, 2010, 2359, 2290, 0.088, 0.07, 21
1683530495, 2183, 2254, 1807, 0.09, 0.081, 24
1683530496, 2251, 2309, 1839, 0.055, 0.097, 22
1683530497, 2260, 2180, 2293, 0.053, 0.079, 24
1683530498, 2074, 2075, 1989, 0.099, 0.099, 15
1683530499, 2257, 2105, 2112, 0.072, 0.095, 13
1683530500, 2136, 1917, 2029, 0.099, 0.063, 17
1683530501, 2105, 2140, 2385, 0.079, 0.08, 17
1683530502, 2400, 2224, 2044, 0.095, 0.088, 23
1683530503, 2371, 2265, 2299, 0.058, 0.062, 23
1683530504, 2314, 2225, 2099, 0.072, 0.089, 19
1683530505, 1800, 2242, 1886, 0.076, 0.074, 22
1683530506, 2169, 2225, 2115, 0.088, 0.07, 13
1683530507, 1954, 1840, 1838, 0.061, 0.081, 22
1683530508, 2358, 2239, 1829, 0.074, 0.072, 22
1683530509, 2186, 2185, 2222, 0.086, 0.071, 21
1683530510, 2390, 2347, 2105, 0.073, 0.091, 13
1683530511, 2387, 2281, 1986, 0.09, 0.074, 24
1683530512, 2316, 2124, 2004, 0.076, 0.069, 18
1683530513, 1919, 1815, 2375, 0.086, 0.066, 12
1683530514, 1946, 1928, 2030, 0.054, 0.08, 20
1683530515, 2232, 1873, 1922, 0.092, 0.05, 20
1683530516, 2234, 1870, 1915, 0.097, 0.062, 22
1683530517, 1918, 2022, 2281, 0.069, 0.081, 18
1683530518, 2258, 2095, 2289, 0.056, 0.07, 22
1683530519, 1950, 2261, 2224, 0.057, 0.063, 19
1683530520, 2292, 1932, 2318, 0.065, 0.067, 16
1683530521, 1984, 1837, 1872, 0.06, 0.063, 13
1683530522, 2192, 1911, 2338, 0.05, 0.098, 23
1683530523, 1945, 2027, 2144, 0.081, 0.063, 16
1683530524, 2130, 1881, 2320, 0.083, 0.052, 22
1683530525, 2334, 2024, 2216, 0.073, 0.072, 21
1683530526, 2254, 2093, 2394, 0.061, 0.055, 14
1683530527, 1977, 2055, 2370, 0.052, 0.084, 18
1683530528, 1964, 1808, 2301, 0.095, 0.06, 15
1683530529, 2368, 2108, 2249, 0.073, 0.079, 19
1683530530, 1971, 2131, 2141, 0.063, 0.07, 12
1683530531, 2279, 2372, 1943, 0.084, 0.064, 19
1683530532, 2131, 2347, 1998, 0.081, 0.073, 16
1683530533, 2374, 1961, 1805, 0.069, 0.05, 22
1683530534, 2106, 1836, 2155, 0.087, 0.054, 12
1683530535, 2008, 1830, 2218, 0.069, 0.099, 14
1683530536, 2200, 2168, 2243, 0.052, 0.05, 23
1683530537, 2222, 2307, 1894, 0.077, 0.05, 13
1683530538, 2354, 1851, 2052, 0.084, 0.068, 24
1683530539, 1805, 1968, 2094, 0.088, 0.061, 12
1683530540, 2183, 2203, 1983, 0.096, 0.056, 13
1683530541, 1872, 1951, 2240, 0.092, 0.099, 17
1683530542, 2400, 2188, 2258, 0.091, 0.098, 12
1683530543, 1984, 2097, 2387, 0.062, 0.05, 12
1683530544, 1829, 1996, 1816, 0.073, 0.052, 13
1683530545, 2277, 2011, 1813, 0.064, 0.092, 16
1683530546, 1804, 2156, 2253, 0.06, 0.052, 13
1683530547, 2195, 1942, 1943, 0.093, 0.077, 20
1683530548, 1859, 2155, 1920, 0.096, 0.065, 17
1683530549, 2294, 1956, 2244, 0.062, 0.092, 14
1683530550, 1856, 2029, 2218, 0.068, 0.06, 19
1683530551, 2172, 1965, 2258, 0.07, 0.052, 12
1683530552, 2380, 2139, 1943, 0.091, 0.089, 23
1683530553, 2345, 2322, 1869, 0.05, 0.083, 13
1683530554, 2048, 2197, 2088, 0.09, 0.065, 19
1683530555, 2098, 2099, 2069, 0.097, 0.058, 24
1683530556, 2017, 1876, 2395, 0.098, 0.052, 22
1683530557, 1875, 2015, 2013, 0.056, 0.065, 13
1683530558, 2332, 2018, 2333, 0.061, 0.078, 21
1683530559, 1996, 2266, 1967, 0.071, 0.059, 13
1683530560, 2325, 1927, 2381, 0.079, 0.054, 24
1683530561, 2359, 2196, 2097, 0.095, 0.097, 12
1683530562, 2227, 2346, 1884, 0.053, 0.064, 12
1683530563, 2387, 1830, 2311, 0.072, 0.06, 20
1683530564, 2025, 1963, 2267, 0.098, 0.088, 18
1683530565, 1874, 2180, 2223, 0.05, 0.096, 17
1683530566, 2011, 2267, 2261, 0.09, 0.086, 22
1683530567, 2176, 1981, 1948, 0.091, 0.092, 24
1683530568, 1953, 1942, 2014, 0.078, 0.06, 15
1683530569, 1864, 1958, 2080, 0.076, 0.094, 19
1683530570, 2027, 2233, 2316, 0.071, 0.074, 15
1683530571, 1850, 1833, 2155, 0.083, 0.096, 18
1683530572, 1914, 2052, 2091, 0.098, 0.094, 12
1683530573, 2246, 2001, 2262, 0.098, 0.07, 16
1683530574, 1912, 2065, 2289, 0.085, 0.092, 17
1683530575, 2264, 2095, 1943, 0.085, 0.085, 21
1683530576, 2004, 2130, 2335, 0.09, 0.098, 20
1683530577, 2341, 2026, 2399, 0.052, 0.085, 24
1683530578, 2352, 2006, 1983, 0.08, 0.06, 22
1683530579, 2007, 2049, 2321, 0.064, 0.08, 14
1683530580, 2142, 2177, 2083, 0.054, 0.094, 16
1683530581, 2186, 2096, 2092, 0.076, 0.076, 24
1683530582, 1802, 1931, 2367, 0.097, 0.058, 19
1683530583, 2320, 2050, 2333, 0.054, 0.063, 13
1683530584, 2159, 2006, 1990, 0.06, 0.076, 14
1683530585, 2003, 2316, 2215, 0.082, 0.057, 18
1683530586, 2248, 1922, 2002, 0.059, 0.096, 18
1683530587, 2279, 2181, 2260, 0.09, 0.082, 14
1683530588, 1907, 1973, 2080, 0.094, 0.093, 14
1683530589, 2381, 2371, 2284, 0.075, 0.078, 18
1683530590, 2009, 2124, 2309, 0.073, 0.051, 23
1683530591, 2331, 2393, 2166, 0.054, 0.074, 24
1683530592, 2197, 2283, 2197, 0.082, 0.069, 16
1683530593, 2022, 2107, 2023, 0.067, 0.077, 15
1683530594, 1980, 2063, 2142, 0.074, 0.092, 20
1683530595, 2393, 2314, 1923, 0.053, 0.064, 21
1683530596, 1945, 2204, 1997, 0.07, 0.067, 14
1683530597, 2263, 1941, 1819, 0.089, 0.092, 22
1683530598, 2045, 2292, 2325, 0.051, 0.096, 15
1683530599, 2040, 2373, 2142, 0.057, 0.085, 18
1683530600, 2181, 2365, 2361, 0.061, 0.052, 19
1683530601, 1845, 2347, 2037, 0.05, 0.075, 19
1683530602, 2179, 2056, 1921, 0.085, 0.055, 12
1683530603, 2353, 1896, 2082, 0.077, 0.085, 15
1683530604, 2356, 1940, 2384, 0.078, 0.065, 18
1683530605, 2144, 2175, 2256, 0.074, 0.053, 23
1683530606, 1937, 1996, 2003, 0.053, 0.054, 15
1683530607, 2090, 1953, 1988, 0.094, 0.07, 14
1683530608, 2002, 2239, 1870, 0.063, 0.068, 21
1683530609, 2294, 2007, 1846, 0.064, 0.067, 23
1683530610, 2168, 2048, 2215, 0.051, 0.072, 24
1683530611, 2281, 1824, 1961, 0.099, 0.062, 15
1683530612, 1816, 1823, 1887, 0.073, 0.05, 17
1683530613, 1914, 2373, 2213, 0.058, 0.053, 19
1683530614, 1891, 2022, 2072, 0.053, 0.054, 13
1683530615, 1914, 2139, 2160, 0.081, 0.091, 18
1683530616, 2294, 2243, 2007, 0.065, 0.064, 12
1683530617, 2389, 2279, 2364, 0.051, 0.092, 23
1683530618, 1850, 1869, 2043, 0.055, 0.099, 24
1683530619, 2328, 2017, 1993, 0.075, 0.054, 18
1683530620, 2047, 2205, 2302, 0.069, 0.058, 17
1683530621, 1925, 1962, 1979, 0.068, 0.071, 19
1683530622, 2072, 1941, 2257, 0.056, 0.065, 17
1683530623, 2306, 1939, 2280, 0.097, 0.056, 16
1683530624, 1856, 2265, 2023, 0.083, 0.08, 15
1683530625, 2148, 1982, 1991, 0.058, 0.073, 19
1683530626, 2386, 1985, 1822, 0.072, 0.083, 20
1683530627, 1942, 1924, 1987, 0.053, 0.098, 12
1683530628, 2209, 1937, 2279, 0.079, 0.054, 22
1683530629, 2030, 2078, 2017, 0.099, 0.083, 22
1683530630, 2039, 1947, 2071, 0.06, 0.068, 18
1683530631, 2025, 2054, 2317, 0.073, 0.077, 15
1683530632, 2094, 2297, 2230, 0.098, 0.059, 16
1683530633, 1957, 2039, 1935, 0.072, 0.061, 14
1683530634, 2124, 2367, 2372, 0.068, 0.05, 23
1683530635, 1894, 2330, 2317, 0.082, 0.08, 14
1683530636, 1832, 2321, 2240, 0.066, 0.068, 14
1683530637, 1991, 2133, 1826, 0.071, 0.073, 13
1683530638, 1818, 2107, 1895, 0.078, 0.059, 18
1683530639, 2246, 2339, 2198, 0.053, 0.071, 13
1683530640, 1923, 2310, 1818, 0.062, 0.08, 22
1683530641, 2025, 2043, 1905, 0.074, 0.066, 22
1683530642, 1930, 2055, 2278, 0.05, 0.085, 13
1683530643, 1812, 2029, 2134, 0.084, 0.062, 17
1683530644, 2275, 1964, 2223, 0.079, 0.085, 13
1683530645, 2161, 1839, 1947, 0.099, 0.077, 12
1683530646, 2300, 2040, 2272, 0.099, 0.071, 16
1683530647, 1950, 2106, 1990, 0.059, 0.08, 17
1683530648, 1855, 2274, 1830, 0.081, 0.068, 18
1683530649, 2073, 2192, 2249, 0.06, 0.082, 17
1683530650, 2133, 2096, 2205, 0.088, 0.064, 22
1683530651, 1909, 2247, 2396, 0.077, 0.067, 16
1683530652, 2253, 2338, 2277, 0.062, 0.093, 21
1683530653, 2180, 2356, 1947, 0.071, 0.054, 14
1683530654, 1831, 2290, 2127, 0.075, 0.062, 21
1683530655, 1980, 1990, 2359, 0.098, 0.053, 19
1683530656, 2076, 1851, 2088, 0.089, 0.089, 23
1683530657, 2242, 2220, 1812, 0.099, 0.066, 17
1683530658, 2328, 1914, 2205, 0.085, 0.087, 14
1683530659, 1810, 2164, 2375, 0.097, 0.072, 24
1683530660, 2336, 2160, 1886, 0.093, 0.052, 15
1683530661, 2136, 2357, 1879, 0.051, 0.088, 15
